1, , True, 1595271678853, R3D3, btn_3_2_c, -0.3580965, 0.3263733, 0.005455492, -0.3544319, 0.3135247, 0.001234032, -0.3593898, 0.3188509, 0.003200628, -0.3630944, 0.3196312, 0.001817687, 54.88247, -47.34897, 12.35165, 34.28193, 27.93503, 15.07812, -66.3239, 5.255548, 136.5989, 184.2693, 99.42615, -9.480414, 0, 0, 0, 1, 0.0136, 0.01360001, 0.004000001, 0.5463956, 0.7370774, 0.3977046, 0.01600001, 0.016, 0.016, -0.3592041, 0.3194313, 0.009274211, 0.7464017, -0.6439461, 0.1679825, 0.4662342, 0.3799164, 0.2050625, -0.9020051, 0.09147546, 0.5463956, 0.7370774, 0.3977046, -0.02312165, 0, 0, 0, 1,
1, , True, 1595271681640, R3D3, btn_3_1_c, -0.3605387, 0.3205267, 0.009864185, -0.3559976, 0.3067626, 0.002398752, -0.3605507, 0.3132882, 0.0081574, -0.3655785, 0.31515, 0.009409128, 52.49167, -50.17999, 11.53976, 34.05257, 11.49599, -4.641694, -72.47669, 5.690294, 170.6462, 182.0508, 15.40801, 4.866542, 0, 0, 0, 1, 0.0136, 0.0136, 0.004, 0.6825846, 0.7282031, 0.06163202, 0.016, 0.016, 0.016, -0.3607625, 0.3139202, 0.01437027, 0.7138868, -0.682448, 0.1569408, 0.463115, 0.1563454, -0.06312704, -0.9856831, 0.08708802, 0.6825846, 0.7282031, 0.06163204, 0.03426617, 0, 0, 0, 1,
1, , True, 1595271685917, R4D1, btn_1_1_c, -0.3480626, 0.3123398, 0.01315619, -0.3475215, 0.3013773, 0.02205357, -0.3511178, 0.3061901, 0.01457309, -0.3541912, 0.3064854, 0.01463505, 51.52402, -51.71503, 8.797958, 33.29742, -2.902549, -15.12352, -71.89874, 5.134812, 178.0842, 170.1159, -42.97224, 11.56698, 0, 0, 0, 1, 0.0136, 0.01360001, 0.004000002, 0.7123369, 0.6804636, -0.171889, 0.016, 0.01600001, 0.016, -0.3481041, 0.3072389, 0.01931891, 0.7007267, -0.7033246, 0.1196522, 0.4528449, -0.03947467, -0.2056799, -0.977823, 0.1140335, 0.7123369, 0.6804636, -0.1718889, 0.06276791, 0, 0, 0, 1,
1, , True, 1595271689862, R4D2, btn_2_2_c, -0.3508161, 0.321658, 0.01076014, -0.3507745, 0.3090884, 0.002015673, -0.3544886, 0.3152037, 0.008745089, -0.3567895, 0.3146487, 0.01109549, 55.96222, -47.69485, -0.07208217, 34.37219, -1.790449, -1.989752, -73.48067, 0.1350784, 162.0484, 190.1514, -9.097547, -1.912548, 0, 0, 0, 1, 0.0136, 0.0136, 0.004000001, 0.6481936, 0.7606056, -0.0363902, 0.016, 0.016, 0.016, -0.351443, 0.3164005, 0.01675723, 0.7610862, -0.6486501, -0.0009803176, 0.4674618, -0.02435011, -0.02706063, -0.9993373, 0.02403707, 0.6481936, 0.7606056, -0.03639019, 0.007349804, 0, 0, 0, 1,
1, , True, 1595271692407, R4D2, btn_2_1_c, -0.3540492, 0.3212833, 0.01306096, -0.3558572, 0.3098605, 0.011787, -0.3586414, 0.3163021, 0.01419502, -0.3603492, 0.3152469, 0.01457348, 49.85935, -53.6551, -6.461399, 34.44456, -13.56908, -3.919294, -72.16019, -2.763669, 177.8593, 170.4192, -42.70098, 10.98991, 0, 0, 0, 1, 0.0136, 0.0136, 0.004000001, 0.7114372, 0.6816767, -0.1708039, 0.016, 0.016, 0.016, -0.3542885, 0.3157834, 0.01886555, 0.6780872, -0.7297094, -0.08787504, 0.4684461, -0.1845396, -0.05330241, -0.9813787, -0.0269859, 0.7114372, 0.6816767, -0.1708039, 0.05895962, 0, 0, 0, 1,
1, , True, 1595271694625, R4D3, btn_3_2_c, -0.3498372, 0.3372155, 0.001545595, -0.347572, 0.3262998, -0.005061924, -0.3527058, 0.3315916, -2.948381E-05, -0.3550743, 0.3311567, -0.00073359, 53.88822, -49.44407, 7.61034, 34.90215, 19.07168, 9.963827, -70.3105, 3.021682, 157.2442, 181.9105, 68.43126, -4.357056, 0, 0, 0, 1, 0.0136, 0.0136, 0.004000001, 0.6289767, 0.7276421, 0.273725, 0.01600001, 0.016, 0.016, -0.3515092, 0.3299227, 0.004377481, 0.7328799, -0.6724394, 0.1035006, 0.4746693, 0.2593749, 0.1355081, -0.9562229, 0.05779487, 0.6289767, 0.7276421, 0.273725, -0.004428223, 0, 0, 0, 1,
1, , True, 1595271696974, R4D3, btn_3_1_c, -0.3533735, 0.3305183, 0.005945375, -0.3523725, 0.3275383, 0.003653288, -0.3535779, 0.3302168, 0.005860989, -0.3546707, 0.3286049, 0.00540989, 59.75475, -42.34451, 6.548727, 34.90145, 14.8362, 9.904345, -71.33278, 2.244417, 136.6711, 201.5894, 56.41574, -18.07495, 0, 0, 0, 1, 0.0136, 0.0136, 0.004000001, 0.5466846, 0.8063575, 0.2256629, 0.01600001, 0.01600001, 0.016, -0.354714, 0.3239447, 0.01030326, 0.8126647, -0.5758854, 0.08906269, 0.4746599, 0.2017724, 0.1346991, -0.9701259, 0.03742408, 0.5466846, 0.8063575, 0.2256629, -0.05929978, 0, 0, 0, 1,
1, , True, 1595271699085, R5D2, btn_2_1_c, -0.3482665, 0.3251671, 0.01373573, -0.3452839, 0.3125768, 0.02049366, -0.3507471, 0.3183098, 0.01541703, -0.354054, 0.3191567, 0.01665747, 48.4531, -53.49039, -14.05875, 33.73805, -27.23622, -6.8099, -67.95872, -5.882889, 163.6619, 169.9652, -82.62336, 5.076128, 0, 0, 0, 1, 0.0136, 0.0136, 0.004, 0.6546475, 0.6798609, -0.3304934, 0.016, 0.016, 0.016, -0.348496, 0.319962, 0.01980652, 0.6589622, -0.7274694, -0.1911991, 0.4567375, -0.3704126, -0.09261465, -0.9242386, -0.07210729, 0.6546475, 0.6798609, -0.3304935, 0.03780452, 0, 0, 0, 1,
1, , True, 1595271704797, R5D3, btn_3_2_c, -0.3668807, 0.3276525, 0.01409842, -0.368894, 0.3150396, 0.02148722, -0.3718831, 0.322318, 0.01560783, -0.3746668, 0.3229643, 0.01537366, 36.09985, -63.04331, -11.35414, 33.42213, -14.55983, 4.616555, -71.92547, -5.279952, 212.0953, 127.7063, -34.73747, 38.75481, 0, 0, 0, 1, 0.0136, 0.0136, 0.004000002, 0.8483813, 0.5108252, -0.1389499, 0.016, 0.016, 0.016, -0.3691223, 0.3226064, 0.01988743, 0.490958, -0.8573891, -0.1544163, 0.453841, -0.1980137, 0.06278515, -0.9781865, -0.05630735, 0.8483813, 0.5108252, -0.1389499, 0.1715192, 0, 0, 0, 1,
1, , True, 1595271707026, R5D3, btn_3_1_c, -0.3649171, 0.325739, 0.01702063, -0.3667447, 0.3122807, 0.01631896, -0.3681858, 0.3192208, 0.01968071, -0.3710297, 0.319863, 0.02096911, 45.53383, -56.21331, -13.1646, 34.46846, -32.00116, -10.61879, -65.34325, -7.353877, 163.383, 157.0593, -105.5384, 12.59577, 0, 0, 0, 1, 0.0136, 0.0136, 0.004, 0.653532, 0.6282373, -0.4221537, 0.016, 0.016, 0.016, -0.3660907, 0.3208741, 0.02326204, 0.6192601, -0.7645012, -0.1790386, 0.467371, -0.4352158, -0.1444155, -0.8886684, -0.09211275, 0.653532, 0.6282373, -0.4221537, 0.0678831, 0, 0, 0, 1,
